song_id,song_name,year,ranking,artist_name,artist_position,artist_role,word_count,artist_genre,artist_genres,match_method
2021,Never Again,2007,70,Kelly Clarkson,1,primary,411.0,australian pop,"['australian pop', 'dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'talent show', 'uk pop']",artist_name
2022,Never Be Like You,2016,60,Flume,1,primary,429.0,australian dance,"['australian dance', 'australian electropop', 'australian indie', 'downtempo', 'pop']",artist_name
2023,Never Be Like You,2016,60,Kai,1,primary,429.0,-,[],artist_name
2024,Never Be the Same,2018,18,Camila Cabello,1,primary,493.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
2025,Never Forget You,2016,46,MNEK,1,primary,531.0,house,"['house', 'tropical house', 'uk contemporary r&b', 'uk pop']",artist_name
2026,Never Forget You,2016,46,Zara Larsson,1,primary,531.0,dance pop,"['dance pop', 'edm', 'electropop', 'pop', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",artist_name
2027,Never Had a Dream Come True,2001,61,S Club 7,1,primary,441.0,australian pop,"['australian pop', 'bubblegum dance', 'dance pop', 'europop', 'hollywood', 'post-teen pop', 'uk pop']",artist_name
2028,"Never Leave You (Uh Oooh, Uh Oooh)",2003,41,Lumidee,1,primary,307.0,hip pop,['hip pop'],artist_name
2029,Never Let You Go,2000,43,Third Eye Blind,1,primary,381.0,alternative rock,"['alternative rock', 'neo mellow', 'pop punk', 'pop rock', 'post-grunge', 'rock']",artist_name
2030,Never Say Never,2022,92,Cole Swindell,1,primary,346.0,contemporary country,"['contemporary country', 'country', 'country road', 'modern country rock']",artist_name
2031,Never Say Never,2022,92,Lainey Wilson,1,primary,346.0,contemporary country,,lyrics_1.00
2032,Never Say Never,2009,100,The Fray,1,primary,251.0,modern rock,"['modern rock', 'neo mellow', 'piano rock', 'pop', 'pop rock']",artist_name
2033,New Divide,2009,61,Linkin Park,1,primary,252.0,alternative metal,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",artist_name
2034,New Flame,2014,77,Chris Brown,1,primary,620.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",artist_name
2035,New Flame,2014,77,Rick Ross,1,primary,620.0,dirty south rap,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
2036,New Flame,2014,77,Usher,1,primary,620.0,atl hip hop,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
2037,New Rules,2018,16,Dua Lipa,1,primary,539.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",artist_name
2038,Next Thing You Know,2023,47,Jordan Davis,1,primary,375.0,contemporary country,['contemporary country'],artist_name
2039,Next to Me,2013,88,Emeli Sandé,1,primary,310.0,dance pop,"['dance pop', 'neo soul', 'pop', 'r&b', 'uk pop']",artist_name
2040,Nice for What,2018,11,Drake,1,primary,794.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
2041,Niggas in Paris,2012,40,Jay-Z,1,primary,618.0,chicago rap,,lyrics_1.00
2042,Niggas in Paris,2012,40,Kanye West,1,primary,618.0,chicago rap,"['chicago rap', 'hip hop', 'pop rap', 'rap']",artist_name
2043,Night Changes,2015,98,One Direction,1,primary,369.0,boy band,"['boy band', 'dance pop', 'pop', 'post-teen pop', 'talent show']",artist_name
2044,No,2016,45,Meghan Trainor,1,primary,716.0,dance pop,"['dance pop', 'hip pop', 'pop', 'post-teen pop', 'uk pop']",artist_name
2045,No Air,2008,6,Chris Brown,1,primary,656.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",artist_name
2046,No Air,2008,6,Jordin Sparks,1,primary,656.0,dance pop,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'uk pop', 'urban contemporary']",artist_name
2047,No Brainer,2018,73,Chance the Rapper,1,primary,789.0,chicago rap,"['chicago rap', 'conscious hip hop', 'hip hop', 'pop rap', 'rap']",artist_name
2048,No Brainer,2018,73,DJ Khaled,1,primary,789.0,hip hop,"['hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
2049,No Brainer,2018,73,Justin Bieber,1,primary,789.0,canadian pop,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",artist_name
2050,No Brainer,2018,73,Quavo,1,primary,789.0,atl hip hop,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
2051,No Guidance,2019,21,Chris Brown,1,primary,654.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",artist_name
2052,No Guidance,2020,36,Chris Brown,1,primary,654.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",artist_name
2053,No Guidance,2019,21,Drake,1,primary,654.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
2054,No Guidance,2020,36,Drake,1,primary,654.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
2055,No Hands,2011,45,Roscoe Dash,1,primary,857.0,atl hip hop,"['atl hip hop', 'southern hip hop', 'trap music']",artist_name
2056,No Hands,2011,45,Waka Flocka Flame,1,primary,857.0,atl hip hop,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
2057,No Hands,2011,45,Wale,1,primary,857.0,dance pop,"['dance pop', 'gangster rap', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",artist_name
2058,No Letting Go,2003,33,Wayne Wonder,1,primary,278.0,dancehall,"['dancehall', 'lovers rock', 'old school dancehall', 'reggae fusion', 'roots reggae', 'soca']",artist_name
2059,No Lie,2012,54,2 Chainz,1,primary,803.0,atl hip hop,"['atl hip hop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
2060,No Lie,2012,54,Drake,1,primary,803.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
2061,No Limit,2018,30,ASAP Rocky,1,primary,858.0,pop,,lyrics_1.00
2062,No Limit,2018,30,Cardi B,1,primary,858.0,pop,"['pop', 'rap']",artist_name
2063,No Limit,2018,30,G-Eazy,1,primary,858.0,hip hop,"['hip hop', 'indie pop rap', 'pop', 'pop rap', 'rap']",artist_name
2064,No Limit,2016,90,Usher,1,primary,615.0,atl hip hop,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
2065,No Limit,2016,90,Young Thug,1,primary,615.0,atl hip hop,"['atl hip hop', 'atl trap', 'gangster rap', 'pop', 'pop rap', 'rap', 'trap music']",artist_name
2066,No Mediocre,2014,87,Iggy Azalea,1,primary,769.0,australian hip hop,"['australian hip hop', 'dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop']",artist_name
2067,No Mediocre,2014,87,T.I.,1,primary,769.0,atl hip hop,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
2068,No More,2000,39,Ruff Endz,1,primary,754.0,new jack swing,"['new jack swing', 'r&b', 'urban contemporary']",artist_name
2069,No More (Baby I'ma Do Right),2001,69,3LW,1,primary,814.0,girl group,"['girl group', 'hip pop', 'r&b', 'urban contemporary']",artist_name
2070,No More Drama,2002,79,Mary J. Blige,1,primary,599.0,dance pop,"['dance pop', 'hip hop', 'hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",artist_name
2071,No More Parties,2021,79,Coi Leray,1,primary,428.0,,,artist_name
2072,No More Parties,2021,79,Lil Durk,1,primary,383.0,chicago drill,"['chicago drill', 'chicago rap', 'drill', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
2073,No One,2007,76,Alicia Keys,1,primary,332.0,hip pop,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",artist_name
2074,No One,2008,3,Alicia Keys,1,primary,332.0,hip pop,"['hip pop', 'neo soul', 'pop', 'r&b', 'urban contemporary']",artist_name
2075,No Promises,2017,91,Cheat Codes,1,primary,292.0,dance pop,"['dance pop', 'edm', 'electro house', 'electropop', 'pop', 'post-teen pop', 'tropical house', 'uk pop']",artist_name
2076,No Promises,2017,91,Demi Lovato,1,primary,292.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",artist_name
2077,"No Shoes, No Shirt, No Problems",2003,91,Kenny Chesney,1,primary,186.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
2078,No Such Thing,2002,42,John Mayer,1,primary,326.0,neo mellow,"['neo mellow', 'pop', 'pop rock', 'singer-songwriter']",artist_name
2079,No Surprise,2009,63,Daughtry,1,primary,405.0,alternative metal,"['alternative metal', 'neo mellow', 'nu metal', 'pop rock', 'post-grunge']",artist_name
2080,No Tears Left to Cry,2018,20,Ariana Grande,1,primary,566.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
2081,No Type,2015,70,Rae Sremmurd,1,primary,504.0,hip hop,"['hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
2082,Nobody Gets Me,2023,77,SZA,1,primary,278.0,hip hop,"['hip hop', 'pop', 'pop rap', 'rap']",artist_name
2083,Nobody Wants to Be Lonely,2001,55,Christina Aguilera,1,primary,386.0,dance pop,"['dance pop', 'europop', 'pop', 'post-teen pop', 'uk pop']",artist_name
2084,Nobody Wants to Be Lonely,2001,55,Ricky Martin,1,primary,386.0,dance pop,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'tropical']",artist_name
2085,Nobody but You,2020,52,Blake Shelton,1,primary,382.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
2086,Nobody but You,2020,52,Gwen Stefani,1,primary,382.0,dance pop,"['dance pop', 'europop', 'hip pop', 'pop', 'pop rock', 'post-teen pop']",artist_name
2087,Nonstop,2018,52,Drake,1,primary,719.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
2088,Not Afraid,2010,24,Eminem,1,primary,927.0,detroit hip hop,"['detroit hip hop', 'g funk', 'hip hop', 'rap']",artist_name
2089,Not Over You,2012,60,Gavin DeGraw,1,primary,390.0,acoustic pop,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",artist_name
2090,Not a Bad Thing,2014,45,Justin Timberlake,1,primary,490.0,dance pop,"['dance pop', 'pop']",artist_name
2091,Nothin',2002,37,N.O.R.E.,1,primary,903.0,gangster rap,"['gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop']",artist_name
2092,Nothin' on You,2010,11,B.o.B,1,primary,775.0,atl hip hop,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",artist_name
2093,Nothin' on You,2010,11,Bruno Mars,1,primary,775.0,pop,"['pop', 'post-teen pop']",artist_name
2094,Now or Never,2017,59,Halsey,1,primary,450.0,dance pop,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",artist_name
2095,Numb,2004,33,Linkin Park,1,primary,316.0,alternative metal,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",artist_name
2096,Numb Little Bug,2022,32,Em Beihold,1,primary,403.0,,,artist_name
2097,Numb/Encore,2005,93,Jay-Z,1,primary,616.0,,,artist_name
2098,Numb/Encore,2005,93,Linkin Park,1,primary,959.0,alternative metal,"['alternative metal', 'nu metal', 'post-grunge', 'rap metal']",artist_name
2099,Number One Spot,2005,99,Ludacris,1,primary,695.0,atl hip hop,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
2100,O,2005,91,Omarion,1,primary,763.0,dance pop,"['dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",artist_name
2101,OMG,2010,5,Usher,1,primary,766.0,atl hip hop,"['atl hip hop', 'dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
2102,OMG,2010,5,will.i.am,1,primary,341.0,dance pop,"['dance pop', 'pop', 'pop rap', 'post-teen pop']",artist_name
2103,Obsessed,2009,41,Mariah Carey,1,primary,751.0,dance pop,"['dance pop', 'pop', 'r&b', 'urban contemporary']",artist_name
2104,Obsession (No Es Amor),2005,33,Baby Bash,1,primary,567.0,chicano rap,"['chicano rap', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'latin hip hop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",artist_name
2105,Obsession (No Es Amor),2005,33,Frankie J,1,primary,567.0,dance pop,"['dance pop', 'r&b', 'urban contemporary']",artist_name
2106,Oh,2005,21,Ciara,1,primary,536.0,dance pop,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
2107,Oh,2005,21,Ludacris,1,primary,536.0,atl hip hop,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
2108,Oh Boy,2002,30,Cam'ron,1,primary,646.0,gangster rap,,lyrics_1.00
2109,Oh Boy,2002,30,Juelz Santana,1,primary,646.0,gangster rap,"['gangster rap', 'hardcore hip hop', 'hip hop', 'nyc rap', 'pop rap', 'rap', 'trap music']",artist_name
2110,Oh My God,2022,72,Adele,1,primary,586.0,british soul,"['british soul', 'pop', 'uk pop']",artist_name
2111,Ojitos Lindos,2022,87,Bad Bunny,1,primary,470.0,reggaeton,"['reggaeton', 'trap latino']",artist_name
2112,Ojitos Lindos,2022,87,Bomba Estéreo,1,primary,470.0,reggaeton,,lyrics_1.00
2113,Old Town Road,2019,1,Billy Ray Cyrus,1,primary,404.0,contemporary country,"['contemporary country', 'country']",artist_name
2114,Old Town Road,2019,1,Lil Nas X,1,primary,227.0,country rap,['country rap'],artist_name
2115,On Fire,2004,55,Lloyd Banks,1,primary,489.0,gangster rap,"['gangster rap', 'hardcore hip hop', 'hip hop', 'pop rap', 'rap', 'trap music']",artist_name
2116,On Me,2021,36,Lil Baby,1,primary,517.0,atl hip hop,"['atl hip hop', 'atl trap', 'rap', 'trap music']",artist_name
2117,On My Mind,2016,81,Ellie Goulding,1,primary,575.0,dance pop,"['dance pop', 'edm', 'electropop', 'metropopolis', 'pop', 'post-teen pop', 'tropical house']",artist_name
2118,On the Floor,2011,11,Jennifer Lopez,1,primary,771.0,dance pop,"['dance pop', 'pop', 'pop rap', 'post-teen pop', 'urban contemporary']",artist_name
2119,On the Floor,2011,11,Pitbull,1,primary,771.0,dance pop,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",artist_name
2120,On the Hotline,2007,82,Pretty Ricky,1,primary,705.0,dance pop,"['dance pop', 'deep pop r&b', 'hip hop', 'hip pop', 'miami hip hop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap music', 'urban contemporary']",artist_name
2121,On the Way Down,2004,73,Ryan Cabrera,1,primary,262.0,neo mellow,"['neo mellow', 'pop rock']",artist_name
2122,One Call Away,2016,43,Charlie Puth,1,primary,269.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'uk pop', 'viral pop']",artist_name
2123,One Call Away,2004,25,Chingy,1,primary,1058.0,crunk,"['crunk', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",artist_name
2124,One Call Away,2004,25,J-Weav,1,primary,1058.0,crunk,,lyrics_1.00
2125,One Dance,2016,3,Drake,1,primary,473.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
2126,One Dance,2016,3,Kyla,1,primary,473.0,uk funky,['uk funky'],artist_name
2127,One Dance,2016,3,Wizkid,1,primary,473.0,afro dancehall,"['afro dancehall', 'afropop', 'azonto', 'nigerian hip hop', 'nigerian pop']",artist_name
2128,One Kiss,2018,68,Calvin Harris,1,primary,332.0,edm,"['edm', 'electro house', 'house', 'pop', 'progressive house', 'uk dance']",artist_name
2129,One Kiss,2018,68,Dua Lipa,1,primary,332.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'uk pop']",artist_name
2130,One Last Breath,2002,27,Creed,1,primary,296.0,alternative metal,"['alternative metal', 'alternative rock', 'nu metal', 'pop rock', 'post-grunge', 'rap rock', 'rock']",artist_name
2131,One Last Time,2015,67,Ariana Grande,1,primary,427.0,dance pop,"['dance pop', 'pop', 'post-teen pop']",artist_name
2132,One Man Band,2020,59,Old Dominion,1,primary,349.0,contemporary country,"['contemporary country', 'country road']",artist_name
2133,One Margarita,2020,70,Luke Bryan,1,primary,340.0,contemporary country,"['contemporary country', 'country', 'country road']",artist_name
2134,One Minute Man,2001,57,Ludacris,1,primary,576.0,atl hip hop,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap music']",artist_name
2135,One Minute Man,2001,57,Missy Elliott,1,primary,576.0,dance pop,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",artist_name
2136,One Mississippi,2022,99,Kane Brown,1,primary,416.0,contemporary country,"['contemporary country', 'country road']",artist_name
2137,One More Day,2001,86,Diamond Rio,1,primary,220.0,contemporary country,"['contemporary country', 'country', 'country gospel', 'country road', 'country rock']",artist_name
2138,One More Night,2012,18,Maroon 5,1,primary,545.0,pop,['pop'],artist_name
2139,One More Night,2013,38,Maroon 5,1,primary,545.0,pop,['pop'],artist_name
2140,One Number Away,2018,96,Luke Combs,1,primary,404.0,contemporary country,"['contemporary country', 'country road']",artist_name
2141,One Right Now,2022,30,Post Malone,1,primary,434.0,dfw rap,"['dfw rap', 'pop', 'rap']",artist_name
2142,One Right Now,2022,30,the Weeknd,1,primary,434.0,canadian contemporary r&b,"['canadian contemporary r&b', 'canadian pop', 'pop', 'rap']",artist_name
2143,One Step at a Time,2008,61,Jordin Sparks,1,primary,473.0,dance pop,"['dance pop', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop', 'r&b', 'uk pop', 'urban contemporary']",artist_name
2144,One Thing,2004,66,Finger Eleven,1,primary,358.0,alternative metal,"['alternative metal', 'canadian rock', 'funk metal', 'nu metal', 'post-grunge', 'rap rock', 'wrestling']",artist_name
2145,One Thing Right,2019,89,Kane Brown,1,primary,478.0,contemporary country,"['contemporary country', 'country road']",artist_name
2146,One Thing Right,2019,89,Marshmello,1,primary,478.0,brostep,"['brostep', 'progressive electro house']",artist_name
2147,One Thing at a Time,2023,37,Morgan Wallen,1,primary,419.0,contemporary country,"['contemporary country', 'country road', 'deep talent show']",artist_name
2148,One Time,2009,89,Justin Bieber,1,primary,560.0,canadian pop,"['canadian pop', 'dance pop', 'pop', 'post-teen pop']",artist_name
2149,One Too Many,2021,81,Keith Urban,1,primary,419.0,australian country,"['australian country', 'contemporary country', 'country', 'country road']",artist_name
2150,One Too Many,2021,81,Pink,1,primary,419.0,australian country,,lyrics_1.00
2151,One Wish,2006,67,Ray J,1,primary,1007.0,r&b,"['r&b', 'urban contemporary']",artist_name
2152,One of Them Girls,2020,68,Lee Brice,1,primary,398.0,contemporary country,"['contemporary country', 'country', 'country road', 'modern country rock']",artist_name
2153,Only,2015,51,Chris Brown,1,primary,913.0,dance pop,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",artist_name
2154,Only,2015,51,Drake,1,primary,913.0,canadian hip hop,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",artist_name
2155,Only,2015,51,Lil Wayne,1,primary,913.0,hip hop,"['hip hop', 'new orleans rap', 'pop', 'pop rap', 'rap', 'trap music']",artist_name
2156,Only,2015,51,Nicki Minaj,1,primary,913.0,dance pop,"['dance pop', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'rap']",artist_name
2157,Only Girl (In the World),2010,47,Rihanna,1,primary,444.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
2158,Only Girl (In the World),2011,40,Rihanna,1,primary,444.0,dance pop,"['dance pop', 'pop', 'post-teen pop', 'r&b', 'urban contemporary']",artist_name
2159,Only God Knows Why,2000,67,Kid Rock,1,primary,333.0,alternative metal,"['alternative metal', 'nu metal', 'post-grunge', 'rock']",artist_name
2160,Only Human,2019,78,Jonas Brothers,1,primary,359.0,boy band,"['boy band', 'dance pop', 'pop', 'post-teen pop']",artist_name
